url,coffee_name,score,review,roast_level,review_date
https://www.coffeereview.com/review/flor-de-cauca-fair-trade-colombia-special-reserve/,Flor de Cauca Fair Trade Colombia Special Reserve,90,"An aromatically simple but deeply resonant coffee. Richly pungent aroma with hints of nut, raisin and dark chocolate. In the cup lightly syrupy mouthfeel and a quietly vibrant, roast-toned acidity. Continued suggestions of raisin or perhaps dried cherry, dark chocolate, nut. Clean, sweet, though rather short finish.",Medium-Dark,Feb-09
https://www.coffeereview.com/review/cafe-kaldi/,Cafe Kaldi,88,"Richly pungent aroma with notes of gently charred wood, floral-toned fruit, hints of citrus and butter. The roasty notes recede in the cup, allowing the delicate floral and orange top notes and cocoa and dry berry to move forward.  Gentle acidity, light body but silky mouthfeel. Some flavor carries into a short, slightly rough finish.",Medium-Dark,Feb-09
https://www.coffeereview.com/review/tangletown-blend/,Tangletown Blend,89,"Lively citrus and berry in the aroma with hints of spice and flowers. Bright-toned acidity, medium body with a slight roughness in the mouthfeel. Continued tartly sweet citrus and berry in the cup with a mild nuttiness that carries into a clean finish.",Light,Feb-09
https://www.coffeereview.com/review/el-corazon/,El Corazon,88,"Pungent dry berry notes of the kind often called black currant, dominate in the aroma, with hints of orange, chocolate and aromatic wood. In the cup subdued acidity, substantial body, continued dry berry and chocolate notes with a backgrounded musty earth. The cups were uneven in our sample, with the best cleanly rich and dryly chocolaty in the finish and another revealing the slightly too aggressive sharp mustiness.",Medium-Dark,Feb-09
https://www.coffeereview.com/review/private-reserve-house-blend/,Private Reserve House Blend,89,"Soft aroma with hints of fruit and toast. Sweet acidity, full body and supple mouthfeel. In the cup berry, flowers, grapefruit, and delicate earth and aromatic wood tones. Hints of chocolate and nut complicate a dry finish. Simplifies as it cools.",Medium,Feb-09
https://www.coffeereview.com/review/our-blend-2/,Our Blend,89,"Straightforward, balanced traditional American cup: sweet but gently tart and acidy, lightly syrupy in mouthfeel, hints of aromatic wood and butter in the aroma turning toward a pungent dark chocolate in the cup. The chocolate suggestion saves a slightly astringent finish from simplicity.",Medium,Feb-09
https://www.coffeereview.com/review/this-is-my-house-coffee/,This is My House! (coffee),89,"Not particularly refined, but balanced and robust, especially when hot. Rich, pungently roasty aroma: roasted nut, aromatic wood, cherryish dark chocolate. Aromatic wood and an attractive dry, nutty chocolate dominate in the cup. Simple but very rich finish.",Medium-Dark,Feb-09
https://www.coffeereview.com/review/house-blend-12/,House Blend,90,"Delicately complex coffee. Nut, dark chocolate, raisiny fruit, a hint of flowers carry from aroma through silky bodied cup to a flavor-saturated though rather short finish. Gentle, lemon-toned acidity.",Medium,Feb-09
https://www.coffeereview.com/review/estate-blend/,Estate Blend,91,"Round aroma of tangerine, toast and flowers. Bright yet balanced acidity, smooth body and citrus tones that sweeten toward lemonade and chocolate. Long, sweet finish, with mild cocoa notes.",Medium-Light,Feb-09
https://www.coffeereview.com/review/hominy-grill-blend/,Hominy Grill Blend,91,"Remarkable aromatic balance and big, suavely sweet acidity make this a remarkable blend despite its relatively light body and short finish. Dark chocolate, aromatic wood, tart, cherryish fruit carry from aroma through cup with poised authority.",Medium,Feb-09
https://www.coffeereview.com/review/fair-trade-organic-house-blend/,Fair Trade Organic House Blend,92,"Orange- and lemon-toned fruit, a hint of cedar in the aroma. Soft acidity, smoothly silky mouthfeel, very complex in the cup: pipe tobacco, cocoa, a hint of flowers, orange and lemon. Orange and lemon in particular saturate the sweetly pungent, slightly astringent finish.",Light,Feb-09
https://www.coffeereview.com/review/romance-by-paradise/,Romance by Paradise,95,"Sweet fruit-punch aroma with notes of butter, flowers, wine and cedar. Lush fruit-toned acidity, silky body and complex flavors of guava nectar, honey, vanilla, berries and cherry-like chocolate. Fruit-saturated finish, with flavor hints outlasting a very slight astringency.",Medium,Feb-09
https://www.coffeereview.com/review/kenya-chania-northern-italian-roast/,Kenya Chania Northern Italian Roast,91,"Evaluated as espresso. Delicate if rather subdued aromas of flowers, toast, chocolate and vanilla. In the small cup, a lightly syrupy mouthfeel, flavors of orange, tart berry and pungent cedar, sweetening and rounding with hints of caramel toward the finish. Finishes cleanly, with dark chocolate, sweet lemon and mild floral notes. In two parts milk, crisp with some sweetness, citrus and nut.",Medium,Feb-09
https://www.coffeereview.com/review/rwanda-buf-coffee-mills/,Rwanda Buf Coffee Mills,93,"Giddily and brightly sweet floral-toned profile: orange, tart cherry, hints of dry chocolate, pipe tobacco, honey. Balanced acidity, silky mouthfeel, superbly clean, floral-toned finish.",Medium-Light,Feb-09
https://www.coffeereview.com/review/wicked-winter-blend/,Wicked Winter Blend,85,"Deeply and intensely roasty aroma, with notes of charred cedar, walnut and spicy chocolate. Medium body, somewhat thin mouthfeel, flavors of charred wood with hints of raisin, dark chocolate and earth. The short finish is sweet and rich, but simplifies, with an astringent roastiness lingering in the long.",Very Dark,Jan-09
https://www.coffeereview.com/review/bird-dog/,Bird Dog,90,"Subtle aroma: fruit, toast and nut. Full body, smooth mouthfeel and tight-knit, balanced flavors ranging from tart lemon to sweet cherry, with hints of caramel. Toasty sweetness in the finish turns toward cocoa in the long. Continued balanced complexity in milk, with distinct notes of cherry, nut and chocolate.",Medium-Dark,Jan-09
https://www.coffeereview.com/review/ethiopia-aleta-wondo/,Ethiopia Aleta Wondo,90,"Pungent fir, nut-toned chocolate in the aroma. Rich acidity, lightly syrupy mouthfeel. A spicy lemon dominates in the cup, supported by continued nut and chocolate notes. Long, deep-toned finish, fading to a very slight astringency.",Medium,Jan-09
https://www.coffeereview.com/review/flores-organic/,Flores Organic,88,"Sweet-toned, crisp aroma with notes of fruit (cherry, apricot?) nut and fir. Medium to full body with a simple yet assertive acidity. In the cup, hints of night flowers and berry-fruit fade to cocoa and honey. Flowers persist into the finish, with a slight nutty astringency developing in the long.",Medium,Jan-09
https://www.coffeereview.com/review/espresso-t-disc/,Espresso (T Disc),83,"Evaluated based on a one-ounce shot produced from a T Disc capsule on a matching Tassimo TAS451xUC brewing device. Sweet, faintly fruit- and chocolate-toned aroma. Thinnish body and mouthfeel, softly pungent flavor with vague, subdued fruit notes. The flavor fades very quickly in the finish to a rather stolid heaviness. In two parts hot, fresh milk, displays a roundly pungent chocolate suggestion with an edge that could read as smoky. Combining this disc with the contents of the matching Gevalia Latte milk disc (and allowing both to respond to the bar-coded instructions incorporated on the discs) netted a rather dilute beverage, sweet and distinctly chocolate- and nut-toned but thin-bodied with a faint metallic shadow.",Very Dark,Jan-09
https://www.coffeereview.com/review/mastro-lorenzo-espresso-t-disc/,Mastro Lorenzo Espresso (T Disc),84,"Evaluated based on a one-ounce shot produced from a T Disc capsule on a matching Tassimo TAS451xUC brewing device. Crisp, sweet-toned aroma, leather and chocolate notes. At a one-ounce shot leanish, rather astringent mouthfeel with flavor dominated by fir and leather with the slightest hint of chocolate. Simple finish with some richness. In two parts hot milk, balanced flavor (dark chocolate, continued aromatic wood notes) but thinnish mouthfeel.",Very Dark,Jan-09
https://www.coffeereview.com/review/espresso-ese-pod-3/,Espresso (ESE pod),86,"Produced from an ESE pod on a FrancisFrancis! pod brewer. Crisply sweet-toned aroma with subdued caramel and cherry chocolate notes. In the small cup fullish mouthfeel, creamy textured though very slightly astringent. A salty-sweet, aromatic wood dominates, rounded by a continued cherryish chocolate. Milk develops the chocolate tendencies, though in the long finish the pervasive salty astringency prevails.",Very Dark,Jan-09
https://www.coffeereview.com/review/100-arabica-black-label-ese-pod/,"100% Arabica, Black Label (ESE pod)",87,"Produced from an ESE pod on a FrancisFrancis! pod brewer. Aromatically simple, robust espresso with a heavy, slightly rough mouthfeel and a woody date and nut character. Pleasingly rich in milk, with a minty hint to the chocolate.",Dark,Jan-09
https://www.coffeereview.com/review/espresso-casa-ese-pod/,Espresso Casa (ESE pod),87,"Produced from an ESE pod on a FrancisFrancis! pod brewer. An apparently balanced robusta and Arabica blend hampered by pods that at best netted a 20-second shot. Nevertheless, rich, deep aroma with a buttery or caramelly nut and bananaish fruit. In the small cup lean mouthfeel and short finish, but quite sweet: pungent nut, hints of chocolate and ripe, slightly fermented fruit. Even sweeter in milk, with a cocoaish chocolate inclination.",Dark,Jan-09
https://www.coffeereview.com/review/grancrema-ese-pod/,GranCrema (ESE pod),87,"Produced from an ESE pod on a FrancisFrancis! pod brewer. The low-acid wood and nut character of robusta dominates. Surprisingly lean mouthfeel, but the woody nut notes hint nicely at chocolate in the small cup and turn sweetly rich in the finish. Blooms nicely in milk with a gently fat dark chocolate character.",Medium-Dark,Jan-09
https://www.coffeereview.com/review/espresso-ese-pod-2/,Espresso (ESE pod),88,"Produced from an ESE pod on a FrancisFrancis! pod brewer. Aromatic wood, leather, tartly cherryish chocolate and delicate floral top notes carry from aroma through demitasse to finish. Leanish mouthfeel. In two parts milk caramelly dark chocolate and a continued suggestion of cherry-toned fruit.",Very Dark,Jan-09
https://www.coffeereview.com/review/capriccio-espresso-capsule-green/,Capriccio Espresso Capsule (Green),88,"Evaluated based on a one-ounce shot produced from a Nespresso capsule on a matching Nespresso D290 brewer. Bright, fruit- (cherry-?) toned aroma with a hint of flowers. In the small cup smoothly balanced, medium in body, lightly syrupy mouthfeel. Aromatic wood, cherryish fruit, citrus, cocoa. Clean, sweet, lemon-toned finish, very slightly astringent. Delicate to a fault in two parts milk: The citrus hints turn more prominent, backgrounding the cocoa and lower acid fruit.",Very Dark,Jan-09
https://www.coffeereview.com/review/espresso-ese-pod/,Espresso (ESE pod),88,"Produced from an ESE pod on a FrancisFrancis! pod brewer. Fresh, bright aroma: flowers, cherryish fruit, just-cut fir, leather. In the small cup lean mouthfeel with continued refreshing, gently acidy fruit notes and hints of flowers, fir and milk chocolate, all of which carry into a clean, sweet finish. This bright, rather delicate blend is subdued in two parts milk, although a crisp, muted chocolate is pleasant.",Dark,Jan-09
https://www.coffeereview.com/review/arpessio-espresso-capsule-purple/,Arpessio Espresso Capsule (Purple),89,"Evaluated based on a one-ounce shot produced from a Nespresso capsule on a matching Nespresso www brewer. Deep, sweetly pungent aroma: hints of tropical fruit (papaya?), dark chocolate. In the small cup medium body, rather dense, syrupy mouthfeel, and a balanced, perhaps simple flavor: continued dark chocolate, hints of aromatic wood and a gently pungent fruit that reads as date or perhaps raisin. Rich, flavor-saturated finish. Balanced presence in two parts milk: cocoa-toned, though perhaps a bit too lean in mouthfeel.",Very Dark,Jan-09
https://www.coffeereview.com/review/tostatura-scura-dark-roast-ese-pod/,Tostatura Scura (Dark Roast) (ESE pod),89,"Produced from an ESE pod on a FrancisFrancis! pod brewer. Subdued aroma: vaguely sweet, some leather and cherryish chocolate. In the small cup lean-tending but lightly syrupy mouthfeel, sweet with aromatic wood notes rounding toward a crisp dark chocolate. Sweetly rich short finish saturated with dark chocolate fades toward a slight astringency in the long. In two parts milk light-bodied but balanced in flavor with milk-rounded dark chocolate and aromatic wood notes.",Very Dark,Jan-09
https://www.coffeereview.com/review/tostatura-media-medium-roast-ese-pod/,Tostatura Media (Medium Roast) (ESE pod),89,"Produced from an ESE pod on a FrancisFrancis! pod brewer. Chocolate-toned fruit and leather in the aroma. Lightly syrupy mouthfeel. The leather turns toward aromatic wood and the chocolate and cherry fruit notes deepen in the cup. Simple, slightly astringent finish. Sweetens but maintains crisp presence in two parts milk.",Very Dark,Jan-09
https://www.coffeereview.com/review/espresso-tostatura-media-medium-roast-iperespresso-capsule/,Espresso Tostatura Media (Medium Roast) iperEspresso Capsule,90,"Produced from an IllyCaffe iperEspresso capsule on matching FrancisFrancis! X7 iperEspresso brewer. Outstanding crema production. In the aroma tropical fruit, a hint of flowers, fruit-toned chocolate. In the small cup lightly syrupy mouthfeel with continued fruity chocolate notes anchored by a hint of aromatic wood. A rich short finish fades rather quickly to woody sweetness. A little overpowered by two parts milk, but impressive in body and flavor: more chocolate and aromatic wood and a reappearance of the tropical fruit and floral notes that last displayed early on in the aroma.",Very Dark,Jan-09
https://www.coffeereview.com/review/ristretto-espresso-capsule-black/,Ristretto Espresso Capsule (Black),91,"Evaluated based on a one-ounce shot produced from a Nespresso capsule on a matching Nespresso D290 brewer. Sweet-toned, lush aroma, with clear chocolate notes and hints of leather, fruit and flowers. In the small cup heavy body with a creamy though slightly rough mouthfeel, and deep, leather and fir-toned, cocoaish chocolate smoothing and sweetening in a long, rich finish. Good presence and body in two parts milk, but remains rather stolid, not quite fully opening and blooming.",Very Dark,Jan-09
https://www.coffeereview.com/review/90-mile-stretch-espresso-ese-pod/,90-Mile Stretch Espresso (ESE pod),91,"Produced from an ESE pod on a FrancisFrancis! pod brewer. Sweet, juicy-impressioned fruit dominates in the aroma (papaya? cherry?) with a hints of fir and leather. Syrupy mouthfeel and great richness and depth of sensation in the small cup, with continued low-acid fruit and fresh-cut fir notes. Superb finish: long, deep. In two parts milk good presence and chocolate-toned fruit, though just a touch flat and woody.",Very Dark,Jan-09
https://www.coffeereview.com/review/french-roast-k-cup-3/,French Roast (K-Cup),85,"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving size): Simple roasty aroma with hints of earthiness and aromatic wood. Silky, though slightly lean body, with mild smokiness in flavor, creamy, almost caramel-like sweetness, and a chocolate note. The roasty character carries into the finish with slight astringency developing in the long.",Very Dark,Jan-09
https://www.coffeereview.com/review/madison-blend/,Madison Blend,85,"Notes of nut, toast, smoke and menthol in the aroma. In the cup, soft and round in character with a lightly syrupy mouthfeel and a roasty flavor that hints at fruity chocolate. Simple notes of charred wood persist in the finish.",Very Dark,Jan-09
https://www.coffeereview.com/review/breakfast-blend-16/,Breakfast Blend,88,"Round, fruit-toned aroma, with a faint suggestion of ferment that deepens the fruit toward plush cherry. In the cup balanced acidity, medium body, soft notes of sweet citrus, cherry and cocoa nib. Surprisingly clean finish, with a chocolate note lingering in the long.",Medium-Dark,Jan-09
https://www.coffeereview.com/review/house-blend-11/,House Blend,90,"Orange-toned aroma with suggestions of spicy cinnamon and toast. Medium body, soft mouthfeel and balanced, citrusy acidity. In the cup sweet citrus fades to notes of aromatic wood and baking spices. Finishes cleanly, with mild dark chocolate notes in the long.",Medium-Dark,Jan-09
https://www.coffeereview.com/review/decaffeinated-house-blend/,Decaffeinated House Blend,85,"Simple, roasty, smoky aroma, with hints of cocoa. Straightforward flavor includes leather and charred cedar. Lean mouthfeel, medium body, with the charred wood note carrying into the finish.",Very Dark,Jan-09
https://www.coffeereview.com/review/sumatra-k-cup-2/,Sumatra (K-Cup),90,"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving size): Complex aroma includes butter, aromatic wood, earthiness and tropical fruit. In the cup, full body, smooth fruit-toned mouthfeel, balanced flavors of mango, grapefruit and sweet wood. Long, dry finish is clean, mild and sweet.",Very Dark,Jan-09
https://www.coffeereview.com/review/colombian-fair-trade-select-k-cup-2/,Colombian Fair-Trade Select (K-Cup),88,"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving size): Aromatic notes of chocolate, sweet tomato-like citrus and orange. Brightly balanced fruit-toned acidity, with sweet orange notes turning toward caramel and milky chocolate. Simple sweetness in the finish.",Very Dark,Jan-09
https://www.coffeereview.com/review/guatemala-k-cup/,Guatemala (K-Cup),87,"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving size): Soft aroma with notes of cocoa and baking spice. In the cup, sweet, smooth mouthfeel, round chocolate tones, mild nuttiness and caramel. Finish turns somewhat astringent in the long.",Very Dark,Jan-09
https://www.coffeereview.com/review/full-city-roast-k-cup/,Full City Roast (K-Cup),87,"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving size): Nut and milk chocolate-like aroma with a whisper of vanilla. Balanced acidity, medium body, with a round creamy flavor and notes of citrus, and perhaps some flowers as it cools. Slight earthiness and dark chocolate emerge in the finish.",Very Dark,Jan-09
https://www.coffeereview.com/review/italian-roast-k-cup/,Italian Roast (K-Cup),86,"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving size): Roasty aroma with mild smoky, earthy and caramel-like notes. Full, silky body, simple flavors of charred wood and fresh tobacco. Dry roasty note in finish, with some astringency, that fades and sweetens in the long.",Very Dark,Jan-09
https://www.coffeereview.com/review/evergreen-blend-k-cup/,Evergreen Blend (K-Cup),89,"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving size): Mild aroma of fresh pine and earth. Full body with a penetrating mouthfeel, pungent cedary flavor, hints of leather and dried apricot. Cocoa and aromatic wood notes linger in the dry finish.",Very Dark,Jan-09
https://www.coffeereview.com/review/madison-blend-k-cup/,Madison Blend (K-Cup),87,"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving size): Mild toasty aroma, with faint hints of fruity chocolate. Soft and round, with a lightly syrupy mouthfeel, nutty flavor, that fades toward notes of cocoa and aromatic wood. Some sweetness in the finish, with flavor characteristics quietly persisting.",Very Dark,Jan-09
https://www.coffeereview.com/review/breakfast-blend-k-cup-4/,Breakfast Blend (K-Cup),87,"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving size): Mild pineapple-like fruity aroma, with soft round sweetness. Bright toned, medium body, with soft notes of citrus and hot cocoa. Finishes cleanly, with a pleasant sweetness in the long.",Very Dark,Jan-09
https://www.coffeereview.com/review/french-roast-k-cup-2/,French Roast (K-Cup),86,"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving size): Extreme dark roast yields intense charred wood notes in aroma and flavor. Subtler hints of baker?s chocolate, fresh chopped wood and smokiness also emerge. Roastiness continues in the finish with hints of cocoa.",Very Dark,Jan-09
https://www.coffeereview.com/review/house-blend-k-cup/,House Blend (K-Cup),86,"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving size): Mildly sweet aroma, cinnamon toast, distant hint of citrus. Medium body, with some astringency in mouthfeel, and a suggestion of bright acidity. A mellow, straightforward cup, with notes of nut and toasted grain. Roastiness lingers in the finish, along with sweet wood and a stubborn astringency in the long.",Very Dark,Jan-09
https://www.coffeereview.com/review/decaffeinated-french-roast-k-cup/,Decaffeinated French Roast (K-Cup),85,"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving size): Straightforward, roasty aroma with a note of dark chocolate. In the cup, charred wood dominates along with a faint cocoa-like quality, and rather lean mouthfeel. Roastiness continues into the finish, with mild astringency and some sweetness developing in the long.",Very Dark,Jan-09
https://www.coffeereview.com/review/decaffeinated-house-blend-k-cup/,Decaffeinated House Blend (K-Cup),85,"(As brewed in a Keurig B60 single-serve brewing device using a ""K-Cup"" capsule to produce a 6-ounce serving size): Simple, sweet-toned aroma with subtle hints of caramel and toast. Soft flavor, with caramel notes continuing and a suggestion of nuttiness. A medium bodied cup, with a slight roughness in mouthfeel, and in the cocoa-like finish.",Very Dark,Jan-09
https://www.coffeereview.com/review/la-crema-espresso/,La Crema Espresso,90,"Aromatically simple but balanced, complete espresso. Rich, fresh-cut fir and hints of raisin and dark chocolate run from aroma through finish. Medium body, lightly syrupy mouthfeel, great natural sweetness. In milk the fir and chocolate hints round toward a crisp baker's chocolate.",Dark,Jan-09
https://www.coffeereview.com/review/panama-paso-ancho/,Panama Paso Ancho,93,"Citrus-basket aroma - tangerine, Key lime, Mandarin orange - with mild floral notes. Bright, sweetly fruit-toned acidity and a delicately juicy mouthfeel. Sweet citrus carries into the cup with hints of flowers, berries and black currant. Lush finish; toast and caramel turn toward orangey chocolate in the long.",Medium-Light,Dec-08
https://www.coffeereview.com/review/kenya-aa-thunguri-microlot/,Kenya AA Thunguri Microlot,92,"Complex aromatics with notes of flowers, sweet citrus, butterscotch, herbs and fir. Bright, floral toned acidity, medium body, and a silky smooth mouthfeel. Honey-like sweetness in the cup with tart berry, lemon and a hint of flowers. Long, clean sweetly-tart finish.",Light,Dec-08
https://www.coffeereview.com/review/hawaiian-holiday-blend/,Hawaiian Holiday Blend,90,"Crisp, sweet-toned, balanced. Pungent nut, orangy fruit, hint of flowers in the aroma, joined in the cup by a cocoaish chocolate note. The cocoa carries with particular distinctness into a sweet, clean finish.",Medium,Dec-08
https://www.coffeereview.com/review/organic-ethiopian-adado/,Organic Ethiopian Adado,92,"A remarkably pure profile for this dried-in-the-fruit coffee type. Lush but delicate aroma: jammy blackberry, cocoa, ripe orange, a hint of cedar. In the cup sweet-toned acidity, lightish body, and a juicy, complex flavor: the cocoa notes move forward, supported by a round, berryish fruit that reads at various moments as red table grape, blackberry, blueberry, ripe orange. The clean, berry-saturated finish fades quickly but pleasingly.",Medium-Light,Dec-08
https://www.coffeereview.com/review/ethiopia-yirgacheffe-kochere-2/,Ethiopia Yirgacheffe Kochere,90,"Heady flowers, lemon and menthol in the aroma with backgrounded suggestions of honey and butter. In the cup balanced acidity, surprisingly full body, and a continued rich complex of flowers, lemon and honey. Flavor fades rather quickly in the finish.",Medium,Dec-08
https://www.coffeereview.com/review/guatemala-antigua-la-tacita/,Guatemala Antigua La Tacita,91,"Balanced, delicate. Softly pungent, floral-toned aroma. In the cup gentle acidity, silky mouthfeel, essential sweetness, great purity, with cocoa and continued floral notes.",Medium,Dec-08
https://www.coffeereview.com/review/100-kona-private-reserve/,100% Kona Private Reserve,90,"Gracefully sweet in the aroma, with soft fruit and floral notes. In the cup, sweet-toned acidity, medium body and delicate flavors of blossoming flowers, honey and summer fruit. Very clean finishing with a lingering sweetness.",Medium-Light,Dec-08
https://www.coffeereview.com/review/kenya-aa-gachatha/,Kenya AA Gachatha,95,"Dry berry notes (the famous Kenya ""black currant""), lemon, dusk flowers and a hint of dark chocolate open in the intense aroma and carry with pungent authority into the cup. Balanced acidity, supple mouthfeel, deep, flavor-saturated finish.",Medium,Dec-08
https://www.coffeereview.com/review/monks-christmas-blend-2008/,Monk’s Christmas Blend 2008,90,"Balanced, quietly complex aroma: ripe tomato, lemon, nut, flowers, milk chocolate. The aromatic notes deepen in the big-bodied cup; the chocolate darkens, an earth note turns up, tart lemon and sweet floral notes persist. Clean, rich finish.",Medium,Dec-08
https://www.coffeereview.com/review/el-salvador-finca-los-planes-reserva-del-mandador-pacamara-peaberry/,El Salvador Finca Los Planes Reserva Del Mandador Pacamara Peaberry,91,"Deep floral aroma, with honey, molasses and sweet toned fruit. Tartly sweet acidity, full, juicy mouthfeel. The cup suggests penetrating flavors of honey-sweetened lemonade and lavender. Mild sweetness in the finish, with a very slight astringency.",Light,Dec-08
https://www.coffeereview.com/review/guatemala-san-guayaba/,Guatemala San Guayaba,87,"Soft, sweet aroma with hints of cinnamon, nuts and toast. Bright acidity, medium body, with a lightly syrupy mouthfeel. In the cup, sweet orange-toned citrus, fading to walnut, baking spices and dark chocolate. Slight astringency in the finish, with faint nut and cocoa notes.",Medium,Dec-08
https://www.coffeereview.com/review/naturally-nirvana/,Naturally Nirvana,87,"Wild aroma, combining a sweet ferment that reads as wood, blueberry and dry grass with a distinct musty/earthy note. Medium to full body, slightly leanish mouthfeel. An unusual combination of sweet and bitter nut flavors, with notes of wood and caramel. The woodiness continues into the long dry finish, with suggestions of baker's chocolate. Given the utterly atypical character of the cup, this coffee could rate anywhere from 50 to, well, 87.",Medium-Dark,Dec-08
https://www.coffeereview.com/review/fair-trade-holiday-blend/,Fair Trade Holiday Blend,90,"A very comfortable coffee. Sweetly balanced aroma: dark chocolate, raisiny fruit. In the cup low-toned, gentle acidity, roundly silky mouthfeel, continued dark chocolate and raisin notes supported by aromatic wood and perhaps a hint of lemon. The chocolate notes persist in the quietly rich finish.",Very Dark,Dec-08
https://www.coffeereview.com/review/aricha-selection-11-yirgacheffe-ethiopia/,Aricha Selection 11 Yirgacheffe Ethiopia,91,"Intense aromatic notes of flowers, blackberry wine and grapefruit. Sweet floral acidity and juicy mouthfeel. Big, floral-toned flavor with cherry, lemon and a hint of black currant. Clean, sweet finish with a slight cocoa note.",Medium-Light,Dec-08
https://www.coffeereview.com/review/guatemala-el-socorro-y-anexos-cup-of-excellence/,Guatemala El Socorro Y Anexos Cup of Excellence,90,"Elegantly delicate, lightly floral aroma, with tartly-sweet acidity and medium body. The delicacy carries into the cup with notes of sweet citrus rounding and softening toward candied-nut. Very clean finish, with a slight astringent note in the long.",Light,Dec-08
https://www.coffeereview.com/review/ethiopia-beloya-nine/,Ethiopia Beloya Nine,91,"Full floral aroma with hints of cherry, syrupy berries and grapefruit. Sweet, yet pungent acidity, creamy mouthfeel. Flavors of tart lemonade, flowers and sweet fruit. Clean, sweet citrus finish with a slight shimmer of acidity in the long.",Medium-Light,Dec-08
https://www.coffeereview.com/review/holiday-blend-dolok-sanggul-vienna-mlange/,Holiday Blend Dolok Sanggul Vienna Melange,91,"Rustic ferment notes in the aroma read as aromatic wood, coconut, baking spices, mango. Full, smooth mouthfeel with a range of complex flavors including tropical fruit, smoky bittersweet chocolate and aromatic wood. Dry, sweet finish, with suggestions of grapefruit and cocoa.",Medium-Dark,Dec-08
https://www.coffeereview.com/review/ethiopian-yirgacheffe-wondo-worka/,Ethiopian Yirgacheffe Wondo Worka,92,"Intense, bright aroma: tart coffee cherry, honey, a hint of fir, flowers. In the cup tartly sweet acidity, honeyish mouthfeel and flavor, with molasses, pipe tobacco and deep, rose-like floral notes. Very sweet, fruit-saturated, perfectly clean finish.",Light,Dec-08
https://www.coffeereview.com/review/holiday-blend-11/,Holiday Blend,91,"Roasty, rich aroma: charred wood, pungent pineapply fruit, dark chocolate, a hint of flowers. Very sweet in the cup; continued gently roasty, crisp with grapefruit and moist fallen leaves. The fruit notes hint again at dark chocolate in the sweet-toned, resonant finish.",Very Dark,Dec-08
https://www.coffeereview.com/review/100-guatemalan-highland-arabica-coffee/,100% Guatemalan Highland Arabica Coffee,92,"Intense aroma, sweetly and richly pungent with aromatic wood, orangy citrus, leather.  In the cup the acidity is powerful but rounded by sweetness. Lightly syrupy mouthfeel; continued orange, aromatic wood and leather notes. Clean, rich, tart finish.",Medium-Light,Dec-08
https://www.coffeereview.com/review/kenya-ndiara-full-flavor-roast/,Kenya Ndiara Full Flavor Roast,96,"A fresh, buoyant sweetness carries through the profile like a spring reverie. In the aroma: cherryish fruit, flowers, nut, a hint of honey. In the cup tartly rich acidity, syrupy mouthfeel. In the cup flowers and a perfectly ripe but pungently crisp fruit with a hint of lemon. Rich finish.",Medium-Light,Dec-08
https://www.coffeereview.com/review/kona-sweet-100-kona/,“Kona Sweet” 100% Kona,97,"Intense, crisp, molassy sweet aroma: coffee cherry, aromatic wood, dusk flowers. In the cup soft but powerful acidity with a wine, or perhaps better, apple cider nuance. Delicate, silky mouthfeel, very sweet, continued coffee cherry, molasses, nut, aromatic wood, a hint of dusk flowers, all of which suggest at moments the most subtle milk chocolate imaginable. Smooth, clean, lightly flavor-saturated finish.",Light,Dec-08
https://www.coffeereview.com/review/kenya-ndaroini-microlot/,Kenya Ndaroini Microlot,95,"An intensely complex aroma: flowers, lemon, plum, pungent fresh-cut pine, toast. Fruit tones persist in the sweet acidity and delicately juicy mouthfeel. Balanced, rounded flavor: orangy sweetness to heady flowers to gentle chocolate notes. Finishes cleanly, with mild citrus notes that sweeten in the long.",Medium,Dec-08
https://www.coffeereview.com/review/espresso-rufous/,Espresso Rufous,91,"Very sweet-toned, complex aroma: floral top notes, orangy citrus, chocolate. In the small cup balanced, lightly syrupy mouthfeel, naturally sweet, with a flavor dominated by fresh-cut fir with continued hints of chocolate, orange and flowers. Long, clean, flavor-saturated finish. Rather sharp in two parts milk, but blooms nicely in three parts, softening and turning toward a crisp, minty chocolate.",Medium-Dark,Nov-08
